temperature_fahrenheit  active_dry_yeast_percentage    instant_dry_yeast_percentage   cake_yeast_percentage  fermentation_hours
35  0.126   0.096   0.30    167
35  0.168   0.128   0.40    136
35  0.21    0.16    0.50    115
35  0.252   0.192   0.60    101
35  0.294   0.224   0.70    90
35  0.336   0.256   0.80    82
35  0.42    0.32    1.00    70
35  0.504   0.384   1.20    61
35  0.588   0.448   1.40    54
35  0.672   0.512   1.60    49
35  0.756   0.576   1.80    45
35  0.84    0.64    2.00    42
35  0.924   0.704   2.20    39
35  1.008   0.768   2.40    37
35  1.092   0.832   2.60    35
35  1.176   0.896   2.80    33
35  1.26    0.96    3.00    31
68	0.504   0.384   1.20	4
68	0.588   0.448   1.40	3
68	0.672   0.512   1.60	3
68	0.756   0.576   1.80	3
68	0.84    0.64    2.00	3
68	0.924   0.704   2.20	2
68	1.008   0.768   2.40	2
68	1.092   0.832   2.60	2
68	1.176   0.896   2.80	2
68	1.26    0.96    3.00	2
69	0.004   0.003   0.01	109
69	0.008   0.006   0.02	66
69	0.013   0.01    0.03	49
69	0.021   0.016   0.05	34
69	0.032   0.024   0.075	25
69	0.042   0.032   0.10	20
69	0.053   0.04    0.125	17
69	0.063   0.048   0.15	15
69	0.074   0.056   0.175	14
69	0.084   0.064   0.20	12
69	0.126   0.096   0.30	9
69	0.168   0.128   0.40	7
69	0.21    0.16    0.50	6
69	0.252   0.192   0.60	6
69	0.294   0.224   0.70	5
69	0.336   0.256   0.80	4
69	0.42    0.32    1.00	4
69	0.504   0.384   1.20	3
69	0.588   0.448   1.40	3
69	0.672   0.512   1.60	3
69	0.756   0.576   1.80	2
69	0.84    0.64    2.00	2
69	0.924   0.704   2.20	2
69	1.008   0.768   2.40	2
69	1.092   0.832   2.60	2
69	1.176   0.896   2.80	2
69	1.26    0.96    3.00	2
70	0.004   0.003   0.01	99
70	0.008   0.006   0.02	60
70	0.013   0.01    0.03	45
70	0.021   0.016   0.05	31
70	0.032   0.024   0.075	23
70	0.042   0.032   0.10	19
70	0.053   0.04    0.125	16
70	0.063   0.048   0.15	14
70	0.074   0.056   0.175	12
70	0.084   0.064   0.20	11
70	0.126   0.096   0.30	8
70	0.168   0.128   0.40	7
70	0.21    0.16    0.50	6
70	0.252   0.192   0.60	5
70	0.294   0.224   0.70	4
70	0.336   0.256   0.80	4
70	0.42    0.32    1.00	3
70	0.504   0.384   1.20	3
70	0.588   0.448   1.40	3
70	0.672   0.512   1.60	2
70	0.756   0.576   1.80	2
70	0.84    0.64    2.00	2
70	0.924   0.704   2.20	2
70	1.008   0.768   2.40	2
70	1.092   0.832   2.60	2
70	1.176   0.896   2.80	2
70	1.26    0.96    3.00	2
71	0.004   0.003   0.01	90
71	0.008   0.006   0.02	55
71	0.013   0.01    0.03	41
71	0.021   0.016   0.05	28
71	0.032   0.024   0.075	21
71	0.042   0.032   0.10	17
71	0.053   0.04    0.125	14
71	0.063   0.048   0.15	13
71	0.074   0.056   0.175	11
71	0.084   0.064   0.20	10
71	0.126   0.096   0.30	8
71	0.168   0.128   0.40	6
71	0.21    0.16    0.50	5
71	0.252   0.192   0.60	5
71	0.294   0.224   0.70	4
71	0.336   0.256   0.80	4
71	0.42    0.32    1.00	3
71	0.504   0.384   1.20	3
71	0.588   0.448   1.40	2
71	0.672   0.512   1.60	2
71	0.756   0.576   1.80	2
71	0.84    0.64    2.00	2
71	0.924   0.704   2.20	2
71	1.008   0.768   2.40	2
71	1.092   0.832   2.60	2
71	1.176   0.896   2.80	1
71	1.26    0.96    3.00	1
72	0.004   0.003   0.01	83
72	0.008   0.006   0.02	50
72	0.013   0.01    0.03	37
72	0.021   0.016   0.05	26
72	0.032   0.024   0.075	19
72	0.042   0.032   0.10	15
72	0.053   0.04    0.125	13
72	0.063   0.048   0.15	12
72	0.074   0.056   0.175	10
72	0.084   0.064   0.20	9
72	0.126   0.096   0.30	7
72	0.168   0.128   0.40	6
72	0.21    0.16    0.50	5
72	0.252   0.192   0.60	4
72	0.294   0.224   0.70	4
72	0.336   0.256   0.80	3
72	0.42    0.32    1.00	3
72	0.504   0.384   1.20	3
72	0.588   0.448   1.40	2
72	0.672   0.512   1.60	2
72	0.756   0.576   1.80	2
72	0.84    0.64    2.00	2
72	0.924   0.704   2.20	2
72	1.008   0.768   2.40	2
72	1.092   0.832   2.60	1
72	1.176   0.896   2.80    1
72	1.26    0.96    3.00	1
73	0.004   0.003   0.01	76
73	0.008   0.006   0.02	46
73	0.013   0.01    0.03	34
73	0.021   0.016   0.05	24
73	0.032   0.024   0.075	18
73	0.042   0.032   0.10	14
73	0.053   0.04    0.125	12
73	0.063   0.048   0.15	11
73	0.074   0.056   0.175	9
73	0.084   0.064   0.20	9
73	0.126   0.096   0.30	6
73	0.168   0.128   0.40	5
73	0.21    0.16    0.50	4
73	0.252   0.192   0.60	4
73	0.294   0.224   0.70	3
73	0.336   0.256   0.80	3
73	0.42    0.32    1.00	3
73	0.504   0.384   1.20	2
73	0.588   0.448   1.40	2
73	0.672   0.512   1.60	2
73	0.756   0.576   1.80	2
73	0.84    0.64    2.00	2
73	0.924   0.704   2.20	1
73	1.008   0.768   2.40	1
73	1.092   0.832   2.60	1
73	1.176   0.896   2.80	1
73	1.26    0.96    3.00	1
74	0.004   0.003   0.01	70
74	0.008   0.006   0.02	42
74	0.013   0.01    0.03	32
74	0.021   0.016   0.05	22
74	0.032   0.024   0.075	16
74	0.042   0.032   0.10	13
74	0.053   0.04    0.125	11
74	0.063   0.048   0.15	10
74	0.074   0.056   0.175	9
74	0.084   0.064   0.20	8
74	0.126   0.096   0.30	6
74	0.168   0.128   0.40	5
74	0.21    0.16    0.50	4
74	0.252   0.192   0.60	4
74	0.294   0.224   0.70	3
74	0.336   0.256   0.80	3
74	0.42    0.32    1.00	2
74	0.504   0.384   1.20	2
74	0.588   0.448   1.40	2
74	0.672   0.512   1.60	2
74	0.756   0.576   1.80	2
74	0.84    0.64    2.00	1
74	0.924   0.704   2.20	1
74	1.008   0.768   2.40	1
74	1.092   0.832   2.60	1
74	1.176   0.896   2.80	1
74	1.26    0.96    3.00	1
75	0.004   0.003   0.01	65
75	0.008   0.006   0.02	39
75	0.013   0.01    0.03	29
75	0.021   0.016   0.05	20
75	0.032   0.024   0.075	15
75	0.042   0.032   0.10	12
75	0.053   0.04    0.125	10
75	0.063   0.048   0.15	9
75	0.074   0.056   0.175	8
75	0.084   0.064   0.20	7
75	0.126   0.096   0.30	5
75	0.168   0.128   0.40	4
75	0.21    0.16    0.50	4
75	0.252   0.192   0.60	3
75	0.294   0.224   0.70	3
75	0.336   0.256   0.80	3
75	0.42    0.32    1.00	2
75	0.504   0.384   1.20	2
75	0.588   0.448   1.40	2
75	0.672   0.512   1.60	2
75	0.756   0.576   1.80	1
75	0.84    0.64    2.00	1
75	0.924   0.704   2.20	1
75	1.008   0.768   2.40	1
75	1.092   0.832   2.60	1
75	1.176   0.896   2.80	1
75	1.26    0.96    3.00	1
76	0.004   0.003   0.01	60
76	0.008   0.006   0.02	36
76	0.013   0.01    0.03	27
76	0.021   0.016   0.05	19
76	0.032   0.024   0.075	14
76	0.042   0.032   0.10	11
76	0.053   0.04    0.125	10
76	0.063   0.048   0.15	8
76	0.074   0.056   0.175	7
76	0.084   0.064   0.20	7
76	0.126   0.096   0.30	5
76	0.168   0.128   0.40	4
76	0.21    0.16    0.50	3
76	0.252   0.192   0.60	3
76	0.294   0.224   0.70	3
76	0.336   0.256   0.80	2
76	0.42    0.32    1.00	2
76	0.504   0.384   1.20	2
76	0.588   0.448   1.40	2
76	0.672   0.512   1.60	1
76	0.756   0.576   1.80	1
76	0.84    0.64    2.00	1
76	0.924   0.704   2.20	1
76	1.008   0.768   2.40	1
76	1.092   0.832   2.60	1
76	1.176   0.896   2.80	1
76	1.26    0.96    3.00	1
77	0.004   0.003   0.01	56
77	0.008   0.006   0.02	34
77	0.013   0.01    0.03	25
77	0.021   0.016   0.05	17
77	0.032   0.024   0.075	13
77	0.042   0.032   0.10	10
77	0.053   0.04    0.125	9
77	0.063   0.048   0.15	8
77	0.074   0.056   0.175	7
77	0.084   0.064   0.20	6
77	0.126   0.096   0.30	5
77	0.168   0.128   0.40	4
77	0.21    0.16    0.50	3
77	0.252   0.192   0.60	3
77	0.294   0.224   0.70	3
77	0.336   0.256   0.80	2
77	0.42    0.32    1.00	2
77	0.504   0.384   1.20	2
77	0.588   0.448   1.40	2
77	0.672   0.512   1.60	1
77	0.756   0.576   1.80	1
77	0.84    0.64    2.00	1
77	0.924   0.704   2.20	1
77	1.008   0.768   2.40	1
77	1.092   0.832   2.60	1
77	1.176   0.896   2.80	1
77	1.26    0.96    3.00	1
78	0.004   0.003   0.01	52
78	0.008   0.006   0.02	31
78	0.013   0.01    0.03	23
78	0.021   0.016   0.05	16
78	0.032   0.024   0.075	12
78	0.042   0.032   0.10	10
78	0.053   0.04    0.125	8
78	0.063   0.048   0.15	7
78	0.074   0.056   0.175	6
78	0.084   0.064   0.20	6
78	0.126   0.096   0.30	4
78	0.168   0.128   0.40	4
78	0.21    0.16    0.50	3
78	0.252   0.192   0.60	3
78	0.294   0.224   0.70	2
78	0.336   0.256   0.80	2
78	0.42    0.32    1.00	2
78	0.504   0.384   1.20	2
78	0.588   0.448   1.40	1
78	0.672   0.512   1.60	1
78	0.756   0.576   1.80	1
78	0.84    0.64    2.00	1
78	0.924   0.704   2.20	1
78	1.008   0.768   2.40	1
78	1.092   0.832   2.60	1
78	1.176   0.896   2.80	1
78	1.26    0.96    3.00	1
79	0.004   0.003   0.01	48
79	0.008   0.006   0.02	29
79	0.013   0.01    0.03	22
79	0.021   0.016   0.05	15
79	0.032   0.024   0.075	11
79	0.042   0.032   0.10	9
79	0.053   0.04    0.125	8
79	0.063   0.048   0.15	7
79	0.074   0.056   0.175	6
79	0.084   0.064   0.20	5
79	0.126   0.096   0.30	4
79	0.168   0.128   0.40	3
79	0.21    0.16    0.50	3
79	0.252   0.192   0.60	2
79	0.294   0.224   0.70	2
79	0.336   0.256   0.80	2
79	0.42    0.32    1.00	2
79	0.504   0.384   1.20	1
79	0.588   0.448   1.40	1
79	0.672   0.512   1.60	1
79	0.756   0.576   1.80	1
79	0.84    0.64    2.00	1
79	0.924   0.704   2.20	1
79	1.008   0.768   2.40	1
79	1.092   0.832   2.60	1
79	1.176   0.896   2.80	1
79	1.26    0.96    3.00	1
80	0.004   0.003   0.01	45
80	0.008   0.006   0.02	27
80	0.013   0.01    0.03	20
80	0.021   0.016   0.05	14
80	0.032   0.024   0.075	10
80	0.042   0.032   0.10	8
80	0.053   0.04    0.125	7
80	0.063   0.048   0.15	6
80	0.074   0.056   0.175	6
80	0.084   0.064   0.20	5
80	0.126   0.096   0.30	4
80	0.168   0.128   0.40	3
80	0.21    0.16    0.50	3
80	0.252   0.192   0.60	2
80	0.294   0.224   0.70	2
80	0.336   0.256   0.80	2
80	0.42    0.32    1.00	2
80	0.504   0.384   1.20	1
80	0.588   0.448   1.40	1
80	0.672   0.512   1.60	1
80	0.756   0.576   1.80	1
80	0.84    0.64    2.00	1
80	0.924   0.704   2.20	1
80	1.008   0.768   2.40	1
80	1.092   0.832   2.60	1
80	1.176   0.896   2.80	1
80	1.26    0.96    3.00	1
